id_detalle,id_pedido,id_producto,cantidad
131989,25685,60,24
131990,25685,45,24
131991,25686,84,29
131992,25686,14,18
131993,25686,56,23
131994,25686,51,3
131995,25686,46,16
131996,25687,58,22
131997,25687,70,14
131998,25687,56,18
131999,25687,64,15
132000,25687,41,23
132001,25688,91,17
132002,25688,85,1
132003,25688,63,11
132004,25689,84,3
132005,25689,95,6
132006,25689,73,16
132007,25689,45,11
132008,25690,75,15
132009,25690,19,16
132010,25690,99,20
132011,25690,93,24
132012,25690,83,5
132013,25690,28,15
132014,25690,29,22
132015,25691,44,16
132016,25691,21,1
132017,25691,93,29
132018,25691,42,11
132019,25691,20,2
132020,25692,24,11
132021,25692,4,31
132022,25692,14,17
132023,25692,76,30
132024,25693,48,28
132025,25693,9,18
132026,25693,77,20
132027,25693,61,24
132028,25694,70,15
132029,25694,67,22
132030,25694,88,20
132031,25694,34,24
132032,25694,64,6
132033,25694,64,23
132034,25694,29,21
132035,25695,45,26
132036,25695,53,24
132037,25695,8,24
132038,25695,85,22
132039,25695,30,9
132040,25695,44,29
132041,25696,91,24
132042,25696,66,23
132043,25696,55,20
132044,25696,68,10
132045,25696,15,15
132046,25697,89,18
132047,25697,21,15
132048,25697,32,24
132049,25697,93,20
132050,25698,51,2
132051,25698,41,23
132052,25698,22,24
132053,25698,59,17
132054,25698,12,16
132055,25698,31,15
132056,25698,10,9
132057,25699,10,29
132058,25699,74,20
132059,25699,35,15
132060,25699,7,18
132061,25699,101,17
132062,25699,68,24
132063,25700,61,18
132064,25700,60,18
132065,25700,98,27
132066,25700,40,29
132067,25700,16,6
132068,25701,67,15
132069,25701,61,12
132070,25701,18,16
132071,25701,22,20
132072,25701,35,24
132073,25702,42,23
132074,25702,101,1
132075,25702,36,16
132076,25702,1,22
132077,25702,32,22
132078,25702,97,2
132079,25703,54,20
132080,25703,67,20
132081,25703,18,24
132082,25703,53,23
132083,25703,81,17
132084,25704,102,24
132085,25704,62,16
132086,25704,54,2
132087,25704,21,18
132088,25704,97,20
132089,25704,21,11
132090,25704,90,11
132091,25705,92,10
132092,25705,3,12
132093,25705,62,16
132094,25705,16,26
132095,25705,6,1
132096,25705,78,27
132097,25706,79,24
132098,25706,20,23
132099,25706,77,18
132100,25706,25,22
132101,25706,16,24
132102,25706,77,16
132103,25706,38,24
132104,25707,70,6
132105,25707,92,20
132106,25707,6,2
132107,25707,81,29
132108,25707,53,17
132109,25707,27,30
132110,25708,24,15
132111,25708,78,24
132112,25708,34,1
132113,25708,6,19
132114,25708,26,9
132115,25709,34,20
132116,25709,89,24
132117,25709,20,19
132118,25709,90,28
132119,25709,97,9
132120,25709,74,24
132121,25709,12,20
132122,25710,12,15
132123,25710,18,24
132124,25710,24,1
132125,25710,42,21
132126,25711,51,16
132127,25711,46,15
132128,25711,41,31
132129,25711,8,3
132130,25712,101,20
132131,25712,78,23
132132,25712,67,21
132133,25712,87,11
132134,25712,65,5
132135,25712,15,24
132136,25712,99,29
132137,25713,5,26
132138,25713,67,6
132139,25713,66,15
132140,25713,56,30
132141,25713,45,28
132142,25713,36,20
132143,25714,32,5
132144,25714,15,10
132145,25714,94,23
132146,25714,45,22
132147,25715,84,11
132148,25715,46,10
132149,25715,94,27
132150,25715,56,24
132151,25715,1,6
132152,25715,78,24
132153,25716,87,11
132154,25716,96,2
132155,25716,27,18
132156,25716,52,24
132157,25717,41,30
132158,25717,17,4
132159,25717,67,16
132160,25717,20,20
132161,25717,92,22
132162,25717,42,28
132163,25718,29,15
132164,25718,69,10
132165,25718,54,15
132166,25718,5,1
132167,25718,43,20
132168,25719,98,21
132169,25719,99,18
132170,25719,89,24
132171,25719,93,24
132172,25719,83,23
132173,25719,20,22
132174,25720,9,25
132175,25720,95,20
132176,25721,9,14
132177,25721,42,28
132178,25721,76,14
132179,25721,9,20
132180,25722,6,9
132181,25722,58,15
132182,25722,4,21
132183,25722,47,6
132184,25722,65,23
132185,25722,24,20
132186,25722,67,27
132187,25723,33,20
132188,25723,48,24
132189,25723,33,28
132190,25723,70,24
132191,25724,98,15
132192,25724,61,26
132193,25724,6,28
132194,25724,70,29
132195,25724,35,15
132196,25724,89,31
132197,25725,85,15
132198,25725,35,11
132199,25725,35,19
132200,25725,10,15
132201,25725,18,9
132202,25725,94,24
132203,25726,91,22
132204,25726,31,24
132205,25726,79,22
132206,25726,98,30
132207,25726,14,24
132208,25727,70,21
132209,25727,27,28
132210,25727,97,15
132211,25727,72,16
132212,25727,36,26
132213,25727,9,24
132214,25728,48,3
132215,25728,38,15
132216,25728,64,17
132217,25728,34,30
132218,25728,89,17
132219,25728,97,16
132220,25728,84,21
132221,25729,1,23
132222,25729,65,2
132223,25729,16,11
132224,25729,14,29
132225,25729,94,30
132226,25729,44,21
132227,25729,1,18
132228,25730,30,18
132229,25730,42,21
132230,25730,53,20
132231,25730,38,28
132232,25731,33,28
132233,25731,95,26
132234,25731,91,17
132235,25731,44,24
132236,25731,72,21
132237,25731,91,17
132238,25732,32,15
132239,25732,63,24
132240,25732,84,16
132241,25732,7,18
132242,25732,9,12
132243,25732,41,21
132244,25732,38,20
132245,25733,35,20
132246,25733,84,9
132247,25733,90,24
132248,25733,33,11
132249,25733,6,16
132250,25733,68,19
132251,25733,82,28
132252,25734,80,21
132253,25734,48,15
132254,25734,69,14
132255,25734,30,24
132256,25734,94,18
132257,25735,69,24
132258,25735,18,25
132259,25735,43,12
132260,25735,30,9
132261,25735,23,11
132262,25736,32,24
132263,25736,93,15
132264,25736,49,20
132265,25736,24,22
132266,25736,9,22
132267,25736,34,16
132268,25736,21,9
132269,25737,64,22
132270,25737,72,12
132271,25737,81,2
132272,25737,50,24
132273,25737,70,4
132274,25737,80,24
132275,25738,35,24
132276,25738,67,30
132277,25738,99,24
132278,25738,92,28
132279,25738,45,20
132280,25739,47,16
132281,25739,81,23
132282,25739,70,10
132283,25739,47,28
132284,25740,34,29
132285,25740,33,11
132286,25740,19,20
132287,25740,81,15
132288,25740,57,30
132289,25740,35,9
132290,25740,64,10
132291,25741,58,16
132292,25741,24,6
132293,25741,71,21
132294,25741,78,24
132295,25741,21,24
132296,25741,1,23
132297,25741,5,24
132298,25742,42,12
132299,25742,20,20
132300,25742,57,12
132301,25742,30,28
132302,25742,99,14
132303,25742,32,20
132304,25742,13,17
132305,25743,70,21
132306,25743,40,26
132307,25743,59,30
132308,25743,3,15
132309,25743,27,15
132310,25743,94,24
132311,25743,6,18
132312,25744,9,12
132313,25744,49,24
132314,25744,39,16
132315,25744,80,10
132316,25744,87,20
132317,25744,26,23
132318,25744,97,16
132319,25745,29,31
132320,25745,93,28
132321,25745,52,29
132322,25746,72,26
132323,25746,96,21
132324,25746,55,19
132325,25746,19,15
132326,25746,30,23
132327,25746,96,18
132328,25746,5,20
132329,25747,10,1
132330,25747,15,15
132331,25747,99,21
132332,25747,68,20
132333,25747,54,20
132334,25748,60,11
132335,25748,90,2
132336,25748,90,19
132337,25748,78,30
132338,25749,99,11
132339,25749,91,21
132340,25749,37,16
132341,25749,12,22
132342,25749,23,24
132343,25750,9,16
132344,25751,58,16
132345,25751,37,14
132346,25751,73,22
132347,25751,65,24
132348,25751,20,16
132349,25751,25,2
132350,25752,55,15
132351,25752,71,24
132352,25752,42,30
132353,25752,16,20
132354,25753,6,2
132355,25753,39,22
132356,25753,5,14
132357,25753,17,6
132358,25753,62,24
132359,25753,85,20
132360,25754,31,28
132361,25754,102,20
132362,25754,47,10
132363,25754,96,24
132364,25754,20,15
132365,25754,75,30
132366,25754,13,16
132367,25755,47,26
132368,25755,69,1
132369,25755,99,10
132370,25755,42,10
132371,25755,8,23
132372,25756,99,16
132373,25756,18,15
132374,25756,37,16
132375,25756,94,26
132376,25756,74,9
132377,25756,90,15
132378,25757,60,20
132379,25757,58,16
132380,25757,32,2
132381,25757,73,24
132382,25757,69,23
132383,25758,17,9
132384,25758,78,18
132385,25758,49,23
132386,25758,92,25
132387,25758,14,24
132388,25758,33,31
132389,25759,93,17
132390,25759,35,24
132391,25759,78,30
132392,25759,45,16
132393,25759,16,15
132394,25759,31,15
132395,25759,48,26
132396,25760,60,15
132397,25760,89,21
132398,25760,55,15
132399,25760,80,30
132400,25760,75,10
132401,25760,34,20
132402,25760,90,28
132403,25761,47,20
132404,25761,24,24
132405,25761,68,16
132406,25761,24,3
132407,25761,11,15
132408,25762,23,22
132409,25762,44,24
132410,25762,8,19
132411,25762,37,18
132412,25763,71,18
132413,25763,46,24
132414,25763,44,23
132415,25763,33,2
132416,25763,32,2
132417,25763,24,15
132418,25764,44,10
132419,25764,40,28
132420,25764,37,24
132421,25764,60,27
132422,25764,100,24
132423,25764,79,4
132424,25765,25,15
132425,25765,14,17
132426,25765,70,19
132427,25765,76,23
132428,25765,13,16
132429,25765,99,20
132430,25765,89,20
132431,25766,93,29
132432,25766,57,5
132433,25766,75,10
132434,25766,97,29
132435,25766,11,21
132436,25766,7,19
132437,25766,86,18
132438,25767,7,1
132439,25767,27,24
132440,25767,91,17
132441,25767,90,16
132442,25767,39,29
132443,25768,99,20
132444,25768,71,18
132445,25768,90,1
132446,25768,62,6
132447,25768,93,4
132448,25768,1,30
132449,25768,2,28
132450,25769,10,2
132451,25769,80,24
132452,25769,26,20
132453,25769,32,16
132454,25769,76,3
132455,25770,8,2
132456,25770,76,28
132457,25770,79,16
132458,25770,34,11
132459,25770,1,22
132460,25770,24,15
132461,25770,10,22
132462,25771,59,27
132463,25771,24,26
132464,25771,91,17
132465,25771,15,6
132466,25772,6,15
132467,25772,95,29
132468,25772,73,9
132469,25772,101,20
132470,25772,90,20
132471,25772,60,24
132472,25772,65,20
132473,25773,75,26
132474,25774,50,2
132475,25774,7,18
132476,25774,16,23
132477,25774,70,22
132478,25774,82,22
132479,25774,42,23
132480,25775,6,12
132481,25775,6,23
132482,25775,23,20
132483,25775,20,24
132484,25775,5,1
132485,25776,102,16
132486,25776,43,23
132487,25777,22,14
132488,25777,55,24
132489,25777,73,29
132490,25777,101,28
132491,25778,41,1
132492,25778,6,20
132493,25778,101,9
132494,25778,37,3
132495,25778,70,29
132496,25778,34,21
132497,25778,33,5
132498,25779,38,15
132499,25779,13,28
132500,25779,56,16
132501,25779,82,26
132502,25780,80,16
132503,25780,92,20
132504,25781,74,26
132505,25781,79,24
132506,25782,87,1
132507,25783,52,20
132508,25783,13,3
132509,25783,34,19
132510,25783,8,16
132511,25783,43,16
132512,25783,102,4
132513,25783,101,24
132514,25784,92,23
132515,25784,34,22
132516,25784,85,15
132517,25785,91,23
132518,25785,51,24
132519,25785,88,16
132520,25785,72,24
132521,25785,99,19
132522,25785,56,23
132523,25785,87,15
132524,25786,9,11
132525,25786,16,11
132526,25786,71,2
132527,25787,96,20
132528,25787,55,6
132529,25787,101,24
132530,25788,25,1
132531,25788,17,24
132532,25788,54,24
132533,25788,86,26
132534,25789,51,27
132535,25789,38,16
132536,25789,63,30
132537,25789,89,2
132538,25789,48,21
132539,25789,2,24
132540,25789,67,24
132541,25790,85,1
132542,25790,4,15
132543,25790,82,9
132544,25790,84,15
132545,25790,75,18
132546,25790,30,17
132547,25791,85,16
132548,25791,85,24
132549,25791,71,18
132550,25791,18,24
132551,25792,82,20
132552,25792,15,24
132553,25792,40,3
132554,25792,33,24
132555,25792,101,20
132556,25792,65,15
132557,25792,92,28
132558,25793,29,16
132559,25793,96,1
132560,25793,36,24
132561,25793,68,20
132562,25794,47,31
132563,25794,15,21
132564,25794,21,25
132565,25794,39,9
132566,25794,18,24
132567,25794,95,23
132568,25794,89,29
132569,25795,86,6
132570,25795,47,1
132571,25795,50,20
132572,25795,5,1
132573,25795,39,29
132574,25795,9,24
132575,25795,5,14
132576,25796,81,27
132577,25796,68,20
132578,25796,45,11
132579,25796,65,2
132580,25796,28,23
132581,25797,55,10
132582,25797,86,16
132583,25797,1,23
132584,25797,58,15
132585,25797,9,26
132586,25797,80,12
132587,25798,73,30
132588,25798,89,12
132589,25798,52,1
132590,25798,91,24
132591,25799,21,25
132592,25799,11,28
132593,25799,96,24
132594,25799,74,15
132595,25799,50,11
132596,25799,1,12
132597,25800,15,16
132598,25800,22,17
132599,25800,24,21
132600,25800,18,20
132601,25800,68,24
132602,25800,21,16
132603,25800,89,11
132604,25801,46,24
132605,25801,32,26
132606,25801,75,15
132607,25801,24,24
132608,25801,78,20
132609,25801,98,23
132610,25801,56,26
132611,25802,93,15
132612,25802,32,16
132613,25802,2,23
132614,25802,26,26
132615,25802,32,11
132616,25802,37,29
132617,25802,22,22
132618,25803,19,24
132619,25803,33,15
132620,25803,51,24
132621,25803,27,26
132622,25803,18,2
132623,25804,23,17
132624,25804,32,28
132625,25804,58,24
132626,25804,8,24
132627,25804,78,15
132628,25804,41,10
132629,25804,26,16
132630,25805,21,27
132631,25805,10,29
132632,25805,76,2
132633,25805,70,12
132634,25805,43,30
132635,25805,2,19
132636,25806,85,23
132637,25806,94,19
132638,25806,94,9
132639,25806,20,15
132640,25806,40,16
132641,25807,29,10
132642,25807,1,26
132643,25807,22,16
132644,25807,78,20
132645,25807,47,12
132646,25808,39,21
132647,25808,51,18
132648,25808,82,15
132649,25808,22,2
132650,25808,88,16
132651,25808,85,14
132652,25808,95,16
132653,25809,36,24
132654,25809,23,22
132655,25809,46,6
132656,25809,87,15
132657,25809,3,24
132658,25809,91,2
132659,25810,51,17
132660,25810,30,25
132661,25810,42,27
132662,25810,40,14
132663,25810,42,15
132664,25810,24,11
132665,25811,78,18
132666,25811,73,24
132667,25811,70,18
132668,25812,90,20
132669,25812,70,30
132670,25812,83,23
132671,25813,24,1
132672,25813,7,9
132673,25813,47,17
132674,25813,100,16
132675,25813,45,9
132676,25814,91,20
132677,25814,82,20
132678,25814,81,27
132679,25814,12,30
132680,25815,11,30
132681,25815,65,14
132682,25815,53,21
132683,25815,52,27
132684,25816,90,24
132685,25816,88,24
132686,25816,14,16
132687,25816,98,20
132688,25816,16,28
132689,25817,53,20
132690,25817,75,24
132691,25817,26,27
132692,25817,37,1
132693,25817,66,20
132694,25817,40,19
132695,25817,57,17
132696,25818,65,27
132697,25818,55,24
132698,25818,86,22
132699,25818,61,25
132700,25818,51,12
132701,25818,96,16
132702,25819,16,9
132703,25819,3,11
132704,25819,45,16
132705,25819,57,28
132706,25819,68,16
132707,25819,27,16
132708,25819,80,5
132709,25820,24,21
132710,25820,8,18
132711,25820,101,18
132712,25821,61,1
132713,25821,39,24
132714,25821,81,20
132715,25821,88,15
132716,25821,8,20
132717,25822,1,1
132718,25822,37,28
132719,25822,5,10
132720,25822,27,12
132721,25822,62,15
132722,25823,18,28
132723,25823,42,29
132724,25823,43,21
132725,25823,10,23
132726,25823,84,4
132727,25823,23,20
132728,25823,71,2
132729,25824,26,1
132730,25824,53,20
132731,25824,93,15
132732,25824,32,24
132733,25824,90,2
132734,25825,3,20
132735,25825,13,16
132736,25825,50,24
132737,25825,2,20
132738,25825,65,15
132739,25825,21,18
132740,25826,28,15
132741,25826,28,12
132742,25826,39,28
132743,25826,35,6
132744,25826,88,9
132745,25827,72,30
132746,25827,11,24
132747,25827,56,15
132748,25827,22,25
132749,25827,13,16
132750,25828,83,11
132751,25829,75,27
132752,25829,93,20
132753,25829,52,1
132754,25829,83,26
132755,25829,50,20
132756,25829,36,23
132757,25829,79,15
132758,25830,69,31
132759,25830,53,28
132760,25830,29,4
132761,25830,17,16
132762,25830,7,6
132763,25830,46,18
132764,25831,101,20
132765,25831,72,15
132766,25831,42,16
132767,25831,95,24
132768,25831,77,24
132769,25831,56,6
132770,25832,89,24
132771,25832,23,24
132772,25832,99,17
132773,25832,33,6
132774,25832,4,29
132775,25832,50,9
132776,25832,43,28
132777,25833,14,20
132778,25833,102,24
132779,25833,43,16
132780,25833,57,15
132781,25833,82,1
132782,25833,17,27
132783,25833,28,30
132784,25834,43,24
132785,25834,52,18
132786,25834,21,18
132787,25834,79,17
132788,25834,87,18
132789,25834,84,20
132790,25834,78,30
132791,25835,67,28
132792,25835,72,29
132793,25835,70,29
132794,25835,35,18
132795,25835,39,24
132796,25835,41,11
132797,25836,42,24
132798,25836,47,22
132799,25836,87,21
132800,25836,76,10
132801,25836,28,16
132802,25837,29,24
132803,25837,53,6
132804,25837,20,5
132805,25837,36,19
132806,25838,97,5
132807,25838,58,24
132808,25838,47,17
132809,25838,7,16
132810,25838,71,17
132811,25838,52,22
132812,25838,56,19
132813,25839,81,24
132814,25839,61,24
132815,25839,27,16
132816,25839,67,3
132817,25840,46,28
132818,25840,12,10
132819,25840,64,21
132820,25840,89,5
132821,25840,24,23
132822,25840,72,24
132823,25840,83,22
132824,25841,14,11
132825,25841,79,15
132826,25841,98,18
132827,25841,30,28
132828,25841,41,26
132829,25841,22,24
132830,25841,47,16
132831,25842,74,23
132832,25842,24,17
132833,25842,4,15
132834,25842,7,4
132835,25842,13,28
132836,25842,34,22
132837,25842,102,25
132838,25843,76,11
132839,25843,37,16
132840,25843,43,1
132841,25843,47,15
132842,25843,90,4
132843,25843,64,10
132844,25843,93,22
132845,25844,41,21
132846,25844,39,30
132847,25844,20,21
132848,25844,5,10
132849,25844,66,20
132850,25844,79,17
132851,25844,59,29
132852,25845,19,2
132853,25845,33,21
132854,25845,67,18
132855,25845,37,21
132856,25845,98,23
132857,25846,19,15
132858,25847,84,16
132859,25847,86,11
132860,25847,25,20
132861,25847,54,28
132862,25847,86,28
132863,25848,35,28
132864,25848,5,29
132865,25848,99,28
132866,25848,101,24
132867,25848,86,26
132868,25848,11,27
132869,25849,74,6
132870,25849,101,15
132871,25849,59,9
132872,25849,78,22
132873,25849,93,30
132874,25850,71,24
132875,25850,68,23
132876,25850,20,24
132877,25851,88,24
132878,25851,7,29
132879,25851,100,6
132880,25852,16,30
132881,25852,64,22
132882,25852,45,24
132883,25852,32,1
132884,25852,102,6
132885,25852,96,23
132886,25852,65,24
132887,25853,88,23
132888,25854,47,28
132889,25854,29,29
132890,25854,32,23
132891,25854,13,15
132892,25855,71,20
132893,25855,68,24
132894,25855,38,20
132895,25855,41,20
132896,25855,96,5
132897,25855,55,1
132898,25856,80,3
132899,25856,95,15
132900,25856,8,15
132901,25856,7,23
132902,25856,20,29
132903,25856,15,21
132904,25856,74,22
132905,25857,79,17
132906,25857,52,21
132907,25857,41,20
132908,25857,49,11
132909,25857,14,15
132910,25858,66,20
132911,25858,11,28
132912,25858,45,20
132913,25858,98,18
132914,25858,65,20
132915,25859,49,16
132916,25859,28,2
132917,25859,98,26
132918,25859,30,4
132919,25860,99,11
132920,25860,98,24
132921,25860,5,24
132922,25860,53,17
132923,25860,37,15
132924,25861,61,18
132925,25861,86,2
132926,25861,24,26
132927,25861,82,22
132928,25861,95,17
132929,25861,62,18
132930,25862,77,23
132931,25862,38,16
132932,25862,15,28
132933,25863,58,17
132934,25863,43,11
132935,25863,22,21
132936,25863,67,26
132937,25863,45,1
132938,25864,15,4
132939,25864,50,16
132940,25864,39,15
132941,25864,52,15
132942,25864,44,12
132943,25864,15,11
132944,25864,15,23
132945,25865,54,20
132946,25865,29,18
132947,25865,75,16
132948,25865,86,28
132949,25865,78,20
132950,25865,20,16
132951,25866,22,18
132952,25866,16,16
132953,25866,51,5
132954,25866,59,23
132955,25867,19,10
132956,25868,49,21
132957,25868,90,16
132958,25868,48,24
132959,25868,61,27
132960,25869,97,2
132961,25869,32,23
132962,25869,43,28
132963,25869,93,15
132964,25870,32,17
132965,25870,34,26
132966,25870,36,27
132967,25870,71,15
132968,25870,37,18
132969,25871,84,5
132970,25871,68,23
132971,25871,5,3
132972,25871,13,29
132973,25871,34,29
132974,25871,36,24
132975,25871,24,24
132976,25872,46,20
132977,25872,44,12
132978,25872,76,24
132979,25872,56,24
132980,25872,67,11
132981,25872,95,2
132982,25872,76,14
132983,25873,75,21
132984,25873,82,28
132985,25873,95,30
132986,25873,94,10
132987,25873,42,17
132988,25874,45,6
132989,25874,57,24
132990,25874,20,29
132991,25874,33,1
132992,25874,46,30
132993,25874,30,15
132994,25875,23,19
132995,25876,80,28
132996,25876,43,24
132997,25876,45,24
132998,25876,15,23
132999,25876,27,26
133000,25877,25,24
133001,25877,86,5
133002,25877,88,20
133003,25877,99,16
133004,25877,32,24
133005,25877,34,19
133006,25877,76,24
133007,25878,2,22
133008,25878,85,22
133009,25878,69,23
133010,25878,73,30
133011,25878,41,17
133012,25879,26,11
133013,25879,36,18
133014,25879,102,1
133015,25880,19,11
133016,25880,1,23
133017,25880,91,22
133018,25880,60,17
133019,25880,98,15
133020,25880,94,18
133021,25881,59,22
133022,25881,33,20
133023,25881,96,16
133024,25881,93,12
133025,25881,80,27
133026,25881,92,11
133027,25882,75,17
133028,25882,22,28
133029,25882,66,15
133030,25883,63,23
133031,25883,40,23
133032,25884,80,18
133033,25884,57,29
133034,25884,5,24
133035,25884,23,23
133036,25884,75,29
133037,25884,74,15
133038,25885,96,16
133039,25885,83,16
133040,25885,62,20
133041,25885,78,30
133042,25886,102,23
133043,25886,23,16
133044,25886,85,15
133045,25886,24,18
133046,25886,4,28
133047,25886,52,24
133048,25887,2,22
133049,25887,59,30
133050,25887,59,21
133051,25887,17,17
133052,25887,102,15
133053,25887,85,29
133054,25887,29,24
133055,25888,7,10
133056,25888,23,24
133057,25888,72,11
133058,25888,96,30
133059,25888,15,20
133060,25888,37,25
133061,25888,89,20
133062,25889,102,24
133063,25889,88,28
133064,25889,3,24
133065,25889,29,24
133066,25889,19,24
133067,25889,75,23
133068,25889,46,24
133069,25890,76,12
133070,25890,45,17
133071,25890,37,15
133072,25890,13,23
133073,25890,36,15
133074,25890,8,20
133075,25891,28,23
133076,25891,25,10
133077,25891,62,19
133078,25891,45,2
133079,25891,69,10
133080,25892,68,19
133081,25892,12,27
133082,25892,18,29
133083,25892,65,15
133084,25892,101,16
133085,25893,67,21
133086,25893,20,16
133087,25893,44,29
133088,25893,28,16
133089,25893,5,18
133090,25894,11,24
133091,25894,89,30
133092,25894,82,24
133093,25894,13,23
133094,25894,97,18
133095,25894,76,24
133096,25894,19,24
133097,25895,7,24
133098,25895,31,20
133099,25895,92,24
133100,25895,24,27
133101,25895,96,26
133102,25895,101,23
133103,25896,34,10
133104,25896,83,6
133105,25897,64,18
133106,25897,24,2
133107,25897,40,24
133108,25897,49,15
133109,25897,17,23
133110,25898,88,21
133111,25898,74,24
133112,25898,2,28
133113,25898,43,12
133114,25898,93,20
133115,25898,62,21
133116,25898,93,15
133117,25899,44,24
133118,25900,92,1
133119,25900,52,21
133120,25900,66,18
133121,25900,73,11
133122,25900,77,20
133123,25900,37,29
133124,25901,7,15
133125,25901,36,12
133126,25901,39,15
133127,25902,61,4
133128,25902,36,18
133129,25902,51,24
133130,25902,33,18
133131,25902,74,22
133132,25902,21,10
133133,25903,65,31
133134,25903,88,11
133135,25903,100,22
133136,25903,101,18
133137,25903,99,23
133138,25904,74,15
133139,25904,12,28
133140,25904,28,16
133141,25905,5,20
133142,25905,29,11
133143,25905,63,31
133144,25905,36,27
133145,25905,10,15
133146,25905,4,20
133147,25905,21,21
133148,25906,46,21
133149,25906,80,1
133150,25906,87,22
133151,25906,69,15
133152,25906,75,23
133153,25907,67,23
133154,25907,101,20
133155,25907,44,24
133156,25907,8,24
133157,25907,36,18
133158,25907,68,3
133159,25908,64,1
133160,25908,11,16
133161,25908,73,24
133162,25908,67,25
133163,25909,49,22
133164,25909,15,27
133165,25909,48,15
133166,25909,90,24
133167,25909,32,16
133168,25909,55,6
133169,25909,90,2
133170,25910,58,24
133171,25910,67,23
133172,25910,41,17
133173,25910,14,21
133174,25910,72,15
133175,25910,101,24
133176,25911,3,24
133177,25911,37,11
133178,25911,45,18
133179,25912,85,9
133180,25912,58,23
133181,25913,99,15
133182,25913,80,21
133183,25913,15,2
133184,25913,60,1
133185,25913,63,20
133186,25913,3,15
133187,25914,20,15
133188,25914,82,24
133189,25914,91,11
133190,25914,46,1
133191,25914,7,30
133192,25914,83,23
133193,25914,50,28
133194,25915,46,23
133195,25915,97,15
133196,25915,2,9
133197,25915,88,27
133198,25915,94,2
133199,25915,43,21
133200,25916,34,16
133201,25916,24,19
133202,25916,60,26
133203,25916,28,18
133204,25916,54,4
133205,25916,86,28
133206,25916,35,23
133207,25917,83,24
133208,25917,47,20
133209,25917,81,21
133210,25917,12,10
133211,25917,71,15
133212,25918,1,21
133213,25918,32,22
133214,25918,63,24
133215,25918,47,14
133216,25918,26,15
133217,25919,62,1
133218,25919,66,18
133219,25919,73,1
133220,25919,75,24
133221,25920,48,29
133222,25920,21,21
133223,25920,67,19
133224,25920,22,1
133225,25920,81,27
133226,25920,16,23
133227,25921,46,26
133228,25922,26,11
133229,25922,32,24
133230,25922,70,24
133231,25922,55,28
133232,25922,75,20
133233,25922,87,24
133234,25922,23,28
133235,25923,24,20
133236,25923,76,17
133237,25923,63,1
133238,25923,94,24
133239,25923,87,2
133240,25923,15,17
133241,25923,57,23
133242,25924,95,22
133243,25924,88,11
133244,25924,57,16
133245,25925,34,20
133246,25925,40,6
133247,25925,3,2
133248,25925,28,20
133249,25925,26,15
133250,25925,67,24
133251,25925,53,26
133252,25926,50,18
133253,25926,42,20
133254,25926,10,22
133255,25926,96,20
133256,25927,98,21
133257,25927,34,15
133258,25927,99,11
133259,25927,29,12
133260,25927,74,21
133261,25928,70,27
133262,25928,66,11
133263,25928,22,6
133264,25928,42,22
133265,25929,37,15
133266,25929,31,15
133267,25929,71,29
133268,25929,44,16
133269,25929,22,19
133270,25930,49,28
133271,25930,79,18
133272,25930,10,20
133273,25930,33,1
133274,25930,65,6
133275,25930,23,21
133276,25931,21,21
133277,25931,51,18
133278,25931,73,16
133279,25931,98,20
133280,25931,99,15
133281,25931,98,30
133282,25932,9,31
133283,25932,78,24
133284,25932,58,11
133285,25932,39,20
133286,25933,90,24
133287,25933,60,24
133288,25933,58,27
133289,25933,46,20
133290,25933,37,16
133291,25933,41,28
133292,25933,61,24
133293,25934,43,15
133294,25934,57,20
133295,25934,35,24
133296,25934,76,15
133297,25934,29,21
133298,25935,14,24
133299,25935,62,15
133300,25935,24,23
133301,25935,86,16
133302,25935,95,16
133303,25936,88,1
133304,25936,62,24
133305,25936,8,24
133306,25936,51,24
133307,25936,77,6
133308,25936,67,23
133309,25936,68,20
133310,25937,17,28
133311,25937,66,3
133312,25937,61,17
133313,25937,23,26
133314,25937,25,28
133315,25937,54,11
133316,25938,29,20
133317,25938,7,20
133318,25938,83,28
133319,25938,63,18
133320,25938,76,20
133321,25939,14,28
133322,25939,44,24
133323,25939,87,24
133324,25939,27,24
133325,25939,81,24
133326,25940,66,22
133327,25940,93,12
133328,25940,5,22
133329,25940,15,21
133330,25940,23,9
133331,25940,70,20
133332,25940,12,20
133333,25941,89,10
133334,25941,38,24
133335,25941,62,28
133336,25941,85,21
133337,25942,6,20
133338,25942,49,27
133339,25943,91,10
133340,25943,12,20
133341,25943,58,1
133342,25943,86,20
133343,25943,70,28
133344,25944,31,2
133345,25944,43,22
133346,25944,87,15
133347,25945,5,20
133348,25945,18,15
133349,25945,77,18
133350,25945,12,22
133351,25946,72,26
133352,25946,62,16
133353,25946,84,24
133354,25947,66,21
133355,25947,63,30
133356,25947,102,28
133357,25947,2,19
133358,25947,101,30
133359,25947,36,3
133360,25947,92,15
133361,25948,44,18
133362,25948,50,28
133363,25948,33,23
133364,25948,57,16
133365,25948,101,2
133366,25949,28,20
133367,25949,35,15
133368,25949,50,16
133369,25949,89,20
133370,25950,24,20
133371,25950,95,2
133372,25950,50,30
133373,25951,36,28
133374,25951,74,15
133375,25951,36,20
133376,25951,13,23
133377,25951,5,20
133378,25951,1,16
133379,25952,41,15
133380,25952,29,20
133381,25952,19,24
133382,25952,88,9
133383,25952,15,2
133384,25952,77,31
133385,25953,80,19
