id_pedido,id_cliente,fechapedido,fechaentrega,cancelado
22904,17,31/05/22,02/06/22,FALSE
22905,63,31/05/22,02/06/22,FALSE
22906,20,31/05/22,02/06/22,FALSE
22907,39,31/05/22,02/06/22,FALSE
22908,30,31/05/22,02/06/22,TRUE
22909,33,01/06/22,02/06/22,FALSE
22910,19,01/06/22,02/06/22,FALSE
22911,37,01/06/22,02/06/22,FALSE
22912,33,01/06/22,02/06/22,FALSE
22913,18,01/06/22,02/06/22,FALSE
22914,20,01/06/22,02/06/22,FALSE
22915,24,01/06/22,02/06/22,FALSE
22916,20,01/06/22,02/06/22,FALSE
22917,9,01/06/22,02/06/22,FALSE
22918,16,01/06/22,02/06/22,FALSE
22919,100,01/06/22,03/06/22,FALSE
22920,4,01/06/22,03/06/22,FALSE
22921,60,01/06/22,03/06/22,FALSE
22922,20,01/06/22,03/06/22,FALSE
22923,33,01/06/22,03/06/22,TRUE
22924,29,01/06/22,03/06/22,FALSE
22925,6,01/06/22,03/06/22,FALSE
22926,28,01/06/22,03/06/22,FALSE
22927,4,01/06/22,03/06/22,FALSE
22928,25,01/06/22,03/06/22,FALSE
22929,28,01/06/22,03/06/22,FALSE
22930,28,02/06/22,03/06/22,FALSE
22931,35,02/06/22,03/06/22,FALSE
22932,20,02/06/22,03/06/22,FALSE
22933,26,02/06/22,03/06/22,FALSE
22934,8,02/06/22,04/06/22,FALSE
22935,46,02/06/22,04/06/22,FALSE
22936,27,02/06/22,04/06/22,FALSE
22937,5,02/06/22,04/06/22,FALSE
22938,35,02/06/22,04/06/22,FALSE
22939,34,02/06/22,04/06/22,FALSE
22940,6,02/06/22,04/06/22,FALSE
22941,25,02/06/22,04/06/22,FALSE
22942,21,02/06/22,04/06/22,FALSE
22943,15,02/06/22,04/06/22,FALSE
22944,10,02/06/22,04/06/22,FALSE
22945,14,02/06/22,04/06/22,FALSE
22946,9,03/06/22,04/06/22,FALSE
22947,33,03/06/22,04/06/22,FALSE
22948,10,03/06/22,04/06/22,FALSE
22949,33,03/06/22,04/06/22,FALSE
22950,36,03/06/22,04/06/22,FALSE
22951,72,03/06/22,04/06/22,FALSE
22952,69,03/06/22,04/06/22,FALSE
22953,16,03/06/22,04/06/22,FALSE
22954,14,03/06/22,04/06/22,FALSE
22955,11,03/06/22,04/06/22,FALSE
22956,16,03/06/22,04/06/22,FALSE
22957,11,03/06/22,04/06/22,FALSE
22958,11,03/06/22,04/06/22,FALSE
22959,32,03/06/22,04/06/22,FALSE
22960,30,03/06/22,06/06/22,FALSE
22961,13,03/06/22,06/06/22,FALSE
22962,29,03/06/22,06/06/22,FALSE
22963,4,03/06/22,06/06/22,FALSE
22964,100,03/06/22,06/06/22,FALSE
22965,23,03/06/22,06/06/22,FALSE
22966,89,03/06/22,06/06/22,FALSE
22967,25,03/06/22,06/06/22,FALSE
22968,5,03/06/22,06/06/22,FALSE
22969,8,03/06/22,06/06/22,FALSE
22970,7,03/06/22,06/06/22,FALSE
22971,6,03/06/22,06/06/22,TRUE
22972,17,03/06/22,06/06/22,FALSE
22973,26,03/06/22,06/06/22,FALSE
22974,33,03/06/22,06/06/22,FALSE
22975,26,03/06/22,06/06/22,FALSE
22976,33,03/06/22,06/06/22,FALSE
22977,90,03/06/22,06/06/22,FALSE
22978,27,03/06/22,06/06/22,FALSE
22979,34,03/06/22,06/06/22,TRUE
22980,97,03/06/22,06/06/22,FALSE
22981,28,03/06/22,06/06/22,TRUE
22982,13,03/06/22,06/06/22,TRUE
22983,36,04/06/22,06/06/22,FALSE
22984,13,04/06/22,06/06/22,FALSE
22985,12,04/06/22,06/06/22,FALSE
22986,32,04/06/22,06/06/22,FALSE
22987,2,04/06/22,06/06/22,FALSE
22988,13,04/06/22,06/06/22,FALSE
22989,25,04/06/22,06/06/22,FALSE
22990,10,04/06/22,06/06/22,FALSE
22991,11,04/06/22,06/06/22,FALSE
22992,31,04/06/22,06/06/22,FALSE
22993,15,04/06/22,06/06/22,FALSE
22994,15,04/06/22,06/06/22,FALSE
22995,26,04/06/22,06/06/22,FALSE
22996,4,04/06/22,06/06/22,FALSE
22997,36,04/06/22,06/06/22,FALSE
22998,2,04/06/22,06/06/22,FALSE
22999,12,04/06/22,06/06/22,FALSE
23000,23,04/06/22,06/06/22,FALSE
23001,28,04/06/22,06/06/22,FALSE
23002,75,04/06/22,06/06/22,FALSE
23003,1,04/06/22,06/06/22,FALSE
23004,16,04/06/22,06/06/22,FALSE
23005,30,04/06/22,06/06/22,FALSE
23006,12,04/06/22,06/06/22,FALSE
23007,14,04/06/22,06/06/22,FALSE
23008,18,05/06/22,06/06/22,FALSE
23009,11,05/06/22,06/06/22,FALSE
23010,22,05/06/22,06/06/22,FALSE
23011,36,05/06/22,06/06/22,FALSE
23012,4,05/06/22,06/06/22,FALSE
23013,24,05/06/22,06/06/22,FALSE
23014,80,05/06/22,06/06/22,FALSE
23015,8,05/06/22,06/06/22,FALSE
23016,29,05/06/22,06/06/22,FALSE
23017,6,05/06/22,06/06/22,FALSE
23018,35,05/06/22,06/06/22,FALSE
23019,23,05/06/22,06/06/22,FALSE
23020,21,05/06/22,06/06/22,FALSE
23021,23,05/06/22,06/06/22,FALSE
23022,21,05/06/22,06/06/22,FALSE
23023,14,05/06/22,07/06/22,FALSE
23024,34,05/06/22,07/06/22,FALSE
23025,18,05/06/22,07/06/22,FALSE
23026,32,05/06/22,07/06/22,FALSE
23027,9,05/06/22,07/06/22,FALSE
23028,5,05/06/22,07/06/22,FALSE
23029,37,05/06/22,07/06/22,FALSE
23030,39,05/06/22,07/06/22,FALSE
23031,27,05/06/22,07/06/22,FALSE
23032,6,05/06/22,07/06/22,FALSE
23033,26,05/06/22,07/06/22,FALSE
23034,34,06/06/22,07/06/22,FALSE
23035,75,06/06/22,07/06/22,FALSE
23036,29,06/06/22,07/06/22,FALSE
23037,100,06/06/22,07/06/22,FALSE
23038,37,06/06/22,07/06/22,FALSE
23039,8,06/06/22,07/06/22,TRUE
23040,37,06/06/22,07/06/22,FALSE
23041,35,06/06/22,07/06/22,FALSE
23042,27,06/06/22,07/06/22,FALSE
23043,30,06/06/22,07/06/22,FALSE
23044,10,06/06/22,07/06/22,FALSE
23045,16,06/06/22,07/06/22,FALSE
23046,27,06/06/22,07/06/22,FALSE
23047,37,06/06/22,07/06/22,FALSE
23048,3,06/06/22,08/06/22,FALSE
23049,9,06/06/22,08/06/22,FALSE
23050,24,06/06/22,08/06/22,FALSE
23051,2,06/06/22,08/06/22,FALSE
23052,34,06/06/22,08/06/22,FALSE
23053,18,06/06/22,08/06/22,FALSE
23054,4,06/06/22,08/06/22,FALSE
23055,29,06/06/22,08/06/22,FALSE
23056,46,06/06/22,08/06/22,FALSE
23057,29,06/06/22,08/06/22,FALSE
23058,27,06/06/22,08/06/22,FALSE
23059,33,06/06/22,08/06/22,FALSE
23060,29,06/06/22,08/06/22,FALSE
23061,10,06/06/22,08/06/22,FALSE
23062,19,06/06/22,08/06/22,FALSE
23063,31,07/06/22,08/06/22,FALSE
23064,27,07/06/22,08/06/22,FALSE
23065,26,07/06/22,08/06/22,FALSE
23066,14,07/06/22,08/06/22,FALSE
23067,8,07/06/22,08/06/22,FALSE
23068,21,07/06/22,08/06/22,FALSE
23069,10,07/06/22,08/06/22,FALSE
23070,28,07/06/22,08/06/22,FALSE
23071,3,07/06/22,08/06/22,FALSE
23072,61,07/06/22,08/06/22,FALSE
23073,94,07/06/22,08/06/22,FALSE
23074,10,07/06/22,08/06/22,FALSE
23075,25,07/06/22,08/06/22,FALSE
23076,24,07/06/22,09/06/22,FALSE
23077,87,07/06/22,09/06/22,FALSE
23078,5,07/06/22,09/06/22,FALSE
23079,26,07/06/22,09/06/22,FALSE
23080,14,07/06/22,09/06/22,FALSE
23081,6,07/06/22,09/06/22,FALSE
23082,29,07/06/22,09/06/22,FALSE
23083,4,07/06/22,09/06/22,FALSE
23084,28,07/06/22,09/06/22,FALSE
23085,4,07/06/22,09/06/22,FALSE
23086,99,07/06/22,09/06/22,FALSE
23087,23,07/06/22,09/06/22,FALSE
23088,17,07/06/22,09/06/22,FALSE
23089,16,08/06/22,09/06/22,FALSE
23090,37,08/06/22,09/06/22,FALSE
23091,31,08/06/22,09/06/22,FALSE
23092,25,08/06/22,09/06/22,TRUE
23093,37,08/06/22,09/06/22,FALSE
23094,99,08/06/22,09/06/22,FALSE
23095,63,08/06/22,09/06/22,FALSE
23096,32,08/06/22,09/06/22,FALSE
23097,46,08/06/22,09/06/22,FALSE
23098,62,08/06/22,09/06/22,FALSE
23099,12,08/06/22,09/06/22,FALSE
23100,35,08/06/22,09/06/22,FALSE
23101,18,08/06/22,09/06/22,TRUE
23102,28,08/06/22,10/06/22,FALSE
23103,10,08/06/22,10/06/22,FALSE
23104,32,08/06/22,10/06/22,FALSE
23105,36,08/06/22,10/06/22,FALSE
23106,20,08/06/22,10/06/22,FALSE
23107,4,08/06/22,10/06/22,FALSE
23108,27,08/06/22,10/06/22,FALSE
23109,80,08/06/22,10/06/22,FALSE
23110,15,08/06/22,10/06/22,FALSE
23111,30,08/06/22,10/06/22,FALSE
23112,83,08/06/22,10/06/22,FALSE
23113,39,08/06/22,10/06/22,FALSE
23114,18,08/06/22,10/06/22,FALSE
23115,75,08/06/22,10/06/22,FALSE
23116,4,09/06/22,10/06/22,FALSE
23117,26,09/06/22,10/06/22,FALSE
23118,16,09/06/22,10/06/22,FALSE
23119,74,09/06/22,10/06/22,FALSE
23120,34,09/06/22,10/06/22,FALSE
23121,29,09/06/22,10/06/22,FALSE
23122,90,09/06/22,10/06/22,FALSE
23123,36,09/06/22,10/06/22,FALSE
23124,34,09/06/22,10/06/22,FALSE
23125,8,09/06/22,10/06/22,FALSE
23126,26,09/06/22,10/06/22,FALSE
23127,63,09/06/22,10/06/22,FALSE
23128,62,09/06/22,10/06/22,FALSE
23129,90,09/06/22,10/06/22,FALSE
23130,35,09/06/22,10/06/22,FALSE
23131,31,09/06/22,10/06/22,FALSE
23132,19,09/06/22,10/06/22,FALSE
23133,23,09/06/22,10/06/22,FALSE
23134,6,09/06/22,10/06/22,FALSE
23135,10,09/06/22,10/06/22,FALSE
23136,14,09/06/22,10/06/22,FALSE
23137,28,09/06/22,10/06/22,FALSE
23138,30,09/06/22,11/06/22,TRUE
23139,72,09/06/22,11/06/22,FALSE
23140,36,09/06/22,11/06/22,FALSE
23141,27,09/06/22,11/06/22,FALSE
23142,32,09/06/22,11/06/22,FALSE
23143,19,09/06/22,11/06/22,FALSE
23144,4,09/06/22,11/06/22,FALSE
23145,25,09/06/22,11/06/22,TRUE
23146,13,09/06/22,11/06/22,FALSE
23147,15,10/06/22,11/06/22,TRUE
23148,1,10/06/22,11/06/22,FALSE
23149,69,10/06/22,11/06/22,FALSE
23150,29,10/06/22,11/06/22,FALSE
23151,72,10/06/22,11/06/22,FALSE
23152,83,10/06/22,11/06/22,FALSE
23153,60,10/06/22,11/06/22,FALSE
23154,31,10/06/22,11/06/22,FALSE
23155,28,10/06/22,13/06/22,FALSE
23156,22,10/06/22,13/06/22,FALSE
23157,23,10/06/22,13/06/22,FALSE
23158,25,10/06/22,13/06/22,TRUE
23159,31,10/06/22,13/06/22,FALSE
23160,31,10/06/22,13/06/22,FALSE
23161,9,11/06/22,13/06/22,FALSE
23162,21,11/06/22,13/06/22,FALSE
23163,25,11/06/22,13/06/22,FALSE
23164,19,11/06/22,13/06/22,FALSE
23165,15,11/06/22,13/06/22,TRUE
23166,6,11/06/22,13/06/22,FALSE
23167,28,11/06/22,13/06/22,FALSE
23168,4,11/06/22,13/06/22,FALSE
23169,31,11/06/22,13/06/22,FALSE
23170,34,11/06/22,13/06/22,TRUE
23171,23,11/06/22,13/06/22,FALSE
23172,36,11/06/22,13/06/22,FALSE
23173,26,11/06/22,13/06/22,FALSE
23174,75,11/06/22,13/06/22,FALSE
23175,27,11/06/22,13/06/22,TRUE
23176,87,11/06/22,13/06/22,FALSE
23177,15,11/06/22,13/06/22,FALSE
23178,21,11/06/22,13/06/22,FALSE
23179,26,11/06/22,13/06/22,FALSE
23180,29,11/06/22,13/06/22,FALSE
23181,15,11/06/22,13/06/22,FALSE
23182,7,11/06/22,13/06/22,FALSE
23183,11,11/06/22,13/06/22,FALSE
23184,16,11/06/22,13/06/22,FALSE
23185,16,12/06/22,13/06/22,FALSE
23186,6,12/06/22,13/06/22,FALSE
23187,31,12/06/22,13/06/22,FALSE
23188,9,12/06/22,13/06/22,FALSE
23189,39,12/06/22,13/06/22,FALSE
23190,20,12/06/22,13/06/22,FALSE
23191,83,12/06/22,13/06/22,FALSE
23192,46,12/06/22,13/06/22,FALSE
23193,35,12/06/22,13/06/22,FALSE
23194,75,12/06/22,13/06/22,FALSE
23195,26,12/06/22,13/06/22,FALSE
23196,25,12/06/22,13/06/22,FALSE
23197,16,12/06/22,13/06/22,FALSE
23198,37,12/06/22,13/06/22,FALSE
23199,23,12/06/22,14/06/22,FALSE
23200,99,12/06/22,14/06/22,FALSE
23201,17,12/06/22,14/06/22,FALSE
23202,15,12/06/22,14/06/22,FALSE
23203,100,12/06/22,14/06/22,FALSE
23204,23,12/06/22,14/06/22,FALSE
23205,6,12/06/22,14/06/22,FALSE
23206,23,12/06/22,14/06/22,FALSE
23207,12,12/06/22,14/06/22,FALSE
23208,6,12/06/22,14/06/22,FALSE
23209,29,12/06/22,14/06/22,FALSE
23210,20,12/06/22,14/06/22,FALSE
23211,5,12/06/22,14/06/22,FALSE
23212,5,12/06/22,14/06/22,FALSE
23213,24,12/06/22,14/06/22,FALSE
23214,11,13/06/22,14/06/22,FALSE
23215,37,13/06/22,14/06/22,TRUE
23216,6,13/06/22,14/06/22,FALSE
23217,30,13/06/22,14/06/22,FALSE
23218,21,13/06/22,14/06/22,FALSE
23219,30,13/06/22,14/06/22,FALSE
23220,7,13/06/22,14/06/22,FALSE
23221,34,13/06/22,14/06/22,FALSE
23222,87,13/06/22,14/06/22,FALSE
23223,46,13/06/22,14/06/22,FALSE
23224,6,13/06/22,14/06/22,FALSE
23225,15,13/06/22,15/06/22,FALSE
23226,22,13/06/22,15/06/22,FALSE
23227,26,13/06/22,15/06/22,FALSE
23228,37,13/06/22,15/06/22,FALSE
23229,94,13/06/22,15/06/22,FALSE
23230,1,13/06/22,15/06/22,FALSE
23231,29,13/06/22,15/06/22,FALSE
23232,21,13/06/22,15/06/22,FALSE
23233,94,13/06/22,15/06/22,FALSE
23234,14,13/06/22,15/06/22,FALSE
23235,25,13/06/22,15/06/22,FALSE
23236,31,13/06/22,15/06/22,FALSE
23237,20,14/06/22,15/06/22,TRUE
23238,17,14/06/22,15/06/22,FALSE
23239,6,14/06/22,15/06/22,FALSE
23240,17,14/06/22,15/06/22,FALSE
23241,29,14/06/22,15/06/22,FALSE
23242,11,14/06/22,15/06/22,FALSE
23243,16,14/06/22,15/06/22,FALSE
23244,32,14/06/22,15/06/22,FALSE
23245,6,14/06/22,15/06/22,FALSE
23246,5,14/06/22,15/06/22,TRUE
23247,8,14/06/22,15/06/22,FALSE
23248,32,14/06/22,15/06/22,FALSE
23249,8,14/06/22,15/06/22,FALSE
23250,15,14/06/22,15/06/22,FALSE
23251,10,14/06/22,15/06/22,FALSE
23252,97,14/06/22,15/06/22,FALSE
23253,19,14/06/22,16/06/22,FALSE
23254,5,14/06/22,16/06/22,FALSE
23255,29,14/06/22,16/06/22,FALSE
23256,60,14/06/22,16/06/22,FALSE
23257,33,14/06/22,16/06/22,FALSE
23258,14,14/06/22,16/06/22,FALSE
23259,23,14/06/22,16/06/22,FALSE
23260,31,14/06/22,16/06/22,FALSE
23261,34,14/06/22,16/06/22,FALSE
23262,15,14/06/22,16/06/22,FALSE
23263,29,14/06/22,16/06/22,FALSE
23264,36,14/06/22,16/06/22,FALSE
23265,5,15/06/22,16/06/22,FALSE
23266,17,15/06/22,16/06/22,FALSE
23267,16,15/06/22,16/06/22,FALSE
23268,31,15/06/22,16/06/22,FALSE
23269,19,15/06/22,16/06/22,FALSE
23270,14,15/06/22,16/06/22,FALSE
23271,15,15/06/22,16/06/22,FALSE
23272,25,15/06/22,16/06/22,FALSE
23273,29,15/06/22,16/06/22,FALSE
23274,46,15/06/22,16/06/22,FALSE
23275,4,15/06/22,16/06/22,FALSE
23276,62,15/06/22,16/06/22,FALSE
23277,9,15/06/22,16/06/22,FALSE
23278,18,15/06/22,16/06/22,FALSE
23279,75,15/06/22,16/06/22,FALSE
23280,34,15/06/22,17/06/22,FALSE
23281,100,15/06/22,17/06/22,FALSE
23282,90,15/06/22,17/06/22,FALSE
23283,39,15/06/22,17/06/22,FALSE
23284,83,15/06/22,17/06/22,FALSE
23285,72,15/06/22,17/06/22,FALSE
23286,14,15/06/22,17/06/22,FALSE
23287,35,15/06/22,17/06/22,FALSE
23288,90,15/06/22,17/06/22,FALSE
23289,30,15/06/22,17/06/22,FALSE
23290,11,15/06/22,17/06/22,FALSE
23291,20,16/06/22,17/06/22,TRUE
23292,5,16/06/22,17/06/22,FALSE
23293,1,16/06/22,17/06/22,FALSE
23294,26,16/06/22,17/06/22,FALSE
23295,35,16/06/22,17/06/22,FALSE
23296,30,16/06/22,17/06/22,TRUE
23297,32,16/06/22,17/06/22,FALSE
23298,30,16/06/22,18/06/22,FALSE
23299,94,16/06/22,18/06/22,FALSE
23300,75,16/06/22,18/06/22,FALSE
23301,26,16/06/22,18/06/22,FALSE
23302,80,16/06/22,18/06/22,FALSE
23303,4,16/06/22,18/06/22,FALSE
23304,36,16/06/22,18/06/22,FALSE
23305,5,16/06/22,18/06/22,FALSE
23306,27,16/06/22,18/06/22,FALSE
23307,20,16/06/22,18/06/22,FALSE
23308,12,16/06/22,18/06/22,FALSE
23309,83,16/06/22,18/06/22,FALSE
23310,36,16/06/22,18/06/22,FALSE
23311,24,16/06/22,18/06/22,FALSE
23312,16,16/06/22,18/06/22,FALSE
23313,33,17/06/22,18/06/22,FALSE
23314,74,17/06/22,18/06/22,FALSE
23315,35,17/06/22,18/06/22,FALSE
23316,62,17/06/22,18/06/22,FALSE
23317,35,17/06/22,18/06/22,FALSE
23318,35,17/06/22,18/06/22,FALSE
23319,20,17/06/22,18/06/22,FALSE
23320,72,17/06/22,18/06/22,FALSE
23321,30,17/06/22,18/06/22,FALSE
23322,19,17/06/22,18/06/22,FALSE
23323,10,17/06/22,18/06/22,FALSE
23324,75,17/06/22,18/06/22,FALSE
23325,16,17/06/22,18/06/22,FALSE
23326,80,17/06/22,18/06/22,FALSE
23327,99,17/06/22,20/06/22,FALSE
23328,28,17/06/22,20/06/22,FALSE
23329,11,17/06/22,20/06/22,FALSE
23330,33,17/06/22,20/06/22,FALSE
23331,99,17/06/22,20/06/22,FALSE
23332,2,17/06/22,20/06/22,FALSE
23333,19,17/06/22,20/06/22,TRUE
23334,6,17/06/22,20/06/22,FALSE
23335,8,17/06/22,20/06/22,FALSE
23336,36,17/06/22,20/06/22,FALSE
23337,16,17/06/22,20/06/22,FALSE
23338,12,17/06/22,20/06/22,FALSE
23339,20,17/06/22,20/06/22,FALSE
23340,33,17/06/22,20/06/22,FALSE
23341,9,17/06/22,20/06/22,FALSE
23342,8,17/06/22,20/06/22,FALSE
23343,8,17/06/22,20/06/22,FALSE
23344,11,17/06/22,20/06/22,FALSE
23345,20,18/06/22,20/06/22,FALSE
23346,27,18/06/22,20/06/22,FALSE
23347,74,18/06/22,20/06/22,FALSE
23348,8,18/06/22,20/06/22,FALSE
23349,36,18/06/22,20/06/22,TRUE
23350,28,18/06/22,20/06/22,FALSE
23351,33,18/06/22,20/06/22,TRUE
23352,10,18/06/22,20/06/22,FALSE
23353,2,18/06/22,20/06/22,FALSE
23354,34,18/06/22,20/06/22,FALSE
23355,26,18/06/22,20/06/22,FALSE
23356,18,18/06/22,20/06/22,FALSE
23357,75,18/06/22,20/06/22,FALSE
23358,6,18/06/22,20/06/22,FALSE
23359,13,18/06/22,20/06/22,FALSE
23360,25,18/06/22,20/06/22,FALSE
23361,90,18/06/22,20/06/22,FALSE
23362,16,18/06/22,20/06/22,FALSE
23363,8,18/06/22,20/06/22,FALSE
23364,1,18/06/22,20/06/22,FALSE
23365,14,18/06/22,20/06/22,FALSE
23366,12,18/06/22,20/06/22,FALSE
23367,27,18/06/22,20/06/22,FALSE
23368,4,18/06/22,20/06/22,FALSE
23369,24,18/06/22,20/06/22,FALSE
23370,8,18/06/22,20/06/22,FALSE
23371,90,18/06/22,20/06/22,FALSE
23372,23,18/06/22,20/06/22,TRUE
23373,12,18/06/22,20/06/22,FALSE
23374,11,19/06/22,20/06/22,FALSE
23375,30,19/06/22,20/06/22,FALSE
23376,87,19/06/22,20/06/22,FALSE
23377,75,19/06/22,20/06/22,FALSE
23378,26,19/06/22,20/06/22,FALSE
23379,29,19/06/22,20/06/22,FALSE
23380,16,19/06/22,20/06/22,FALSE
23381,63,19/06/22,20/06/22,FALSE
23382,4,19/06/22,20/06/22,FALSE
23383,9,19/06/22,21/06/22,FALSE
23384,4,19/06/22,21/06/22,FALSE
23385,6,19/06/22,21/06/22,FALSE
23386,26,19/06/22,21/06/22,FALSE
23387,27,19/06/22,21/06/22,FALSE
23388,60,19/06/22,21/06/22,FALSE
23389,31,19/06/22,21/06/22,FALSE
23390,24,19/06/22,21/06/22,FALSE
23391,16,19/06/22,21/06/22,FALSE
23392,1,19/06/22,21/06/22,FALSE
23393,16,19/06/22,21/06/22,FALSE
23394,32,19/06/22,21/06/22,FALSE
23395,74,19/06/22,21/06/22,FALSE
23396,4,19/06/22,21/06/22,FALSE
23397,10,19/06/22,21/06/22,FALSE
23398,19,19/06/22,21/06/22,FALSE
23399,14,19/06/22,21/06/22,FALSE
23400,1,19/06/22,21/06/22,FALSE
23401,25,19/06/22,21/06/22,FALSE
23402,17,19/06/22,21/06/22,FALSE
23403,23,20/06/22,21/06/22,FALSE
23404,36,20/06/22,21/06/22,FALSE
23405,10,20/06/22,21/06/22,FALSE
23406,34,20/06/22,21/06/22,FALSE
23407,46,20/06/22,21/06/22,FALSE
23408,31,20/06/22,21/06/22,FALSE
23409,10,20/06/22,21/06/22,FALSE
23410,100,20/06/22,21/06/22,FALSE
23411,8,20/06/22,21/06/22,FALSE
23412,37,20/06/22,21/06/22,FALSE
23413,28,20/06/22,21/06/22,FALSE
23414,83,20/06/22,21/06/22,FALSE
23415,15,20/06/22,21/06/22,FALSE
23416,12,20/06/22,21/06/22,FALSE
23417,36,20/06/22,21/06/22,FALSE
23418,37,20/06/22,21/06/22,FALSE
23419,18,20/06/22,22/06/22,FALSE
23420,14,20/06/22,22/06/22,FALSE
23421,8,20/06/22,22/06/22,FALSE
23422,60,20/06/22,22/06/22,FALSE
23423,37,20/06/22,22/06/22,FALSE
23424,25,20/06/22,22/06/22,FALSE
23425,89,20/06/22,22/06/22,TRUE
23426,63,20/06/22,22/06/22,FALSE
23427,6,20/06/22,22/06/22,FALSE
23428,63,20/06/22,22/06/22,FALSE
23429,32,20/06/22,22/06/22,FALSE
23430,39,20/06/22,22/06/22,FALSE
23431,30,20/06/22,22/06/22,FALSE
23432,14,20/06/22,22/06/22,FALSE
23433,75,20/06/22,22/06/22,FALSE
23434,23,20/06/22,22/06/22,FALSE
23435,32,20/06/22,22/06/22,FALSE
23436,35,21/06/22,22/06/22,FALSE
23437,26,21/06/22,22/06/22,FALSE
23438,9,21/06/22,22/06/22,FALSE
23439,3,21/06/22,22/06/22,FALSE
23440,28,21/06/22,22/06/22,FALSE
23441,29,21/06/22,22/06/22,FALSE
23442,30,21/06/22,22/06/22,FALSE
23443,30,21/06/22,22/06/22,FALSE
23444,35,21/06/22,22/06/22,FALSE
23445,13,21/06/22,22/06/22,FALSE
23446,26,21/06/22,22/06/22,FALSE
23447,7,21/06/22,22/06/22,FALSE
23448,37,21/06/22,22/06/22,TRUE
23449,10,21/06/22,22/06/22,FALSE
23450,16,21/06/22,22/06/22,FALSE
23451,97,21/06/22,22/06/22,TRUE
23452,25,21/06/22,22/06/22,FALSE
23453,24,21/06/22,23/06/22,FALSE
23454,20,21/06/22,23/06/22,FALSE
23455,18,21/06/22,23/06/22,FALSE
23456,90,21/06/22,23/06/22,FALSE
23457,94,21/06/22,23/06/22,FALSE
23458,10,21/06/22,23/06/22,FALSE
23459,10,21/06/22,23/06/22,FALSE
23460,20,21/06/22,23/06/22,FALSE
23461,36,21/06/22,23/06/22,FALSE
23462,7,21/06/22,23/06/22,FALSE
23463,94,21/06/22,23/06/22,FALSE
23464,33,21/06/22,23/06/22,FALSE
23465,19,21/06/22,23/06/22,FALSE
23466,16,22/06/22,23/06/22,FALSE
23467,10,22/06/22,23/06/22,FALSE
23468,15,22/06/22,23/06/22,TRUE
23469,46,22/06/22,23/06/22,FALSE
23470,17,22/06/22,23/06/22,FALSE
23471,23,22/06/22,23/06/22,FALSE
23472,25,22/06/22,23/06/22,FALSE
23473,6,22/06/22,23/06/22,FALSE
23474,10,22/06/22,24/06/22,FALSE
23475,24,22/06/22,24/06/22,TRUE
23476,3,22/06/22,24/06/22,FALSE
23477,30,22/06/22,24/06/22,FALSE
23478,25,22/06/22,24/06/22,FALSE
23479,5,22/06/22,24/06/22,FALSE
23480,35,22/06/22,24/06/22,FALSE
23481,100,22/06/22,24/06/22,FALSE
23482,21,22/06/22,24/06/22,FALSE
23483,36,22/06/22,24/06/22,FALSE
23484,16,22/06/22,24/06/22,FALSE
23485,28,22/06/22,24/06/22,FALSE
23486,3,22/06/22,24/06/22,FALSE
23487,94,22/06/22,24/06/22,FALSE
23488,30,23/06/22,24/06/22,FALSE
23489,87,23/06/22,24/06/22,FALSE
23490,87,23/06/22,24/06/22,FALSE
23491,89,23/06/22,24/06/22,FALSE
23492,69,23/06/22,24/06/22,FALSE
23493,26,23/06/22,24/06/22,FALSE
23494,87,23/06/22,24/06/22,FALSE
23495,4,23/06/22,24/06/22,FALSE
23496,9,23/06/22,24/06/22,FALSE
23497,24,23/06/22,24/06/22,FALSE
23498,83,23/06/22,24/06/22,FALSE
23499,24,23/06/22,24/06/22,FALSE
23500,61,23/06/22,24/06/22,FALSE
23501,5,23/06/22,24/06/22,FALSE
23502,33,23/06/22,24/06/22,FALSE
23503,9,23/06/22,24/06/22,FALSE
23504,2,23/06/22,24/06/22,FALSE
23505,30,23/06/22,24/06/22,FALSE
23506,36,23/06/22,24/06/22,FALSE
23507,18,23/06/22,24/06/22,FALSE
23508,89,23/06/22,24/06/22,FALSE
23509,10,23/06/22,25/06/22,FALSE
23510,5,23/06/22,25/06/22,FALSE
23511,26,23/06/22,25/06/22,FALSE
23512,4,23/06/22,25/06/22,FALSE
23513,28,23/06/22,25/06/22,FALSE
23514,35,23/06/22,25/06/22,FALSE
23515,37,23/06/22,25/06/22,FALSE
23516,26,23/06/22,25/06/22,FALSE
23517,28,23/06/22,25/06/22,FALSE
23518,80,23/06/22,25/06/22,FALSE
23519,4,24/06/22,25/06/22,FALSE
23520,25,24/06/22,25/06/22,FALSE
23521,23,24/06/22,25/06/22,FALSE
23522,100,24/06/22,25/06/22,FALSE
23523,32,24/06/22,25/06/22,TRUE
23524,18,24/06/22,25/06/22,FALSE
23525,80,24/06/22,25/06/22,FALSE
23526,36,24/06/22,25/06/22,FALSE
23527,61,24/06/22,25/06/22,FALSE
23528,36,24/06/22,25/06/22,TRUE
23529,99,24/06/22,25/06/22,FALSE
23530,11,24/06/22,25/06/22,FALSE
23531,36,24/06/22,25/06/22,FALSE
23532,11,24/06/22,27/06/22,FALSE
23533,28,24/06/22,27/06/22,FALSE
23534,100,24/06/22,27/06/22,FALSE
23535,31,24/06/22,27/06/22,FALSE
23536,25,24/06/22,27/06/22,FALSE
23537,21,24/06/22,27/06/22,FALSE
23538,35,24/06/22,27/06/22,FALSE
